feature_name,mean,std,spearman_ee,pearson_ee
stage2pp_flexibility:stage2pp:flexibility:tether_dihedral:top_100:q10,-86.63374959483681,66.53332672459491,-0.5130759386188738,-0.5018622328010524
stage2pp_flexibility:stage2pp:flexibility:tether_dihedral:top_100:q90,86.14498317609493,66.48889588321259,0.538241343842326,0.5080441601209755
stage2pp_flexibility:stage2pp:flexibility:tether_dihedral:top_100:std,81.94976632647463,63.64910049509788,0.5207747241556852,0.5252079383040011
stage2pp_flexibility:stage2pp:flexibility:two_h_distance_gap:all_200:mean,0.7821707016598303,0.44347826588237527,0.1262500911916784,0.2802954715490024
stage2pp_flexibility:stage2pp:flexibility:two_h_distance_gap:all_200:median,0.7808048992169111,0.48960782846255946,0.08048082736285972,0.2768357333059024
stage2pp_flexibility:stage2pp:flexibility:two_h_distance_gap:all_200:q10,0.4510702177207195,0.5012559499473564,0.3682214198160948,0.2391274107391406
stage2pp_flexibility:stage2pp:flexibility:two_h_distance_gap:all_200:q90,1.0123444439287845,0.5147224165296003,0.0358654105213222,0.18756185921222937
stage2pp_flexibility:stage2pp:flexibility:two_h_distance_gap:all_200:std,0.23727052235609908,0.2163688426529295,-0.20610591810309417,-0.0852072214853728
stage2pp_flexibility:stage2pp:flexibility:two_h_distance_gap:bottom_100:mean,0.7594979277961018,0.5024443162948576,0.1186539318587442,0.25138329256580033
stage2pp_flexibility:stage2pp:flexibility:two_h_distance_gap:bottom_100:median,0.6900447681523805,0.5719804416821938,0.19653860350022134,0.23428477651346882
stage2pp_flexibility:stage2pp:flexibility:two_h_distance_gap:bottom_100:q10,0.6097952929436584,0.5701197990203838,0.29783675359194506,0.2810506584218174
stage2pp_flexibility:stage2pp:flexibility:two_h_distance_gap:bottom_100:q90,0.9261980167718409,0.5118694142784577,-0.029375021217865768,0.15527619374637142
stage2pp_flexibility:stage2pp:flexibility:two_h_distance_gap:bottom_100:std,0.14199043023052668,0.2168916897410001,-0.1518270327430771,-0.15805546884483945
